"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"Mir6359",0,0,0,0,0,0,0,0,0,0,0,1
"Mir6360",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6361",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6362",0,0,1,1,2,0,1,0,0,0,1,0
"Mir6363",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6364",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6365",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6366",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6367",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6368",0,1,0,0,1,2,1,0,1,3,4,1
"Mir6369",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6370",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6371",0,1,1,0,0,0,1,2,1,0,0,0
"Mir6372",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6373",0,0,0,0,0,1,0,0,0,0,0,0
"Mir6374",0,0,0,0,4,0,0,2,5,7,8,9
"Mir6375",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6376",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6377",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6378",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6379",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6380",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6381",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6382",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6383",0,0,0,0,1,0,0,0,0,0,0,0
"Mir6384",0,0,1,0,1,0,0,2,0,1,3,2
"Mir6385",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6386",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6387",0,0,0,0,2,1,1,1,2,1,2,2
"Mir6388",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6389",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6390",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6391",1,1,10,2,18,7,21,14,4,2,2,1
"Mir6392",0,2,0,2,0,1,5,5,1,7,4,1
"Mir6393",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6394",0,0,0,0,2,0,2,1,1,0,0,1
"Mir6395",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6396",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6397",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6398",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6399",0,0,2,1,7,1,2,4,2,9,5,5
"Mir6400",2,4,1,4,2,3,2,1,1,1,2,2
"Mir6401",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6402",2,2,2,0,3,0,2,6,4,5,3,6
"Mir6403",0,0,0,0,1,0,0,0,0,0,5,2
"Mir6404",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6405",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6406",0,0,0,0,0,1,0,3,0,0,1,0
"Mir6407",2,3,4,4,8,0,2,5,3,1,8,3
"Mir6408",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6409",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6410",0,0,0,0,0,0,1,0,0,0,0,0
"Mir6411",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6412",1,1,2,0,2,0,0,1,0,0,0,1
"Mir6413",0,1,0,1,1,0,0,0,0,0,0,0
"Mir6414",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6415",0,0,0,0,0,1,0,0,0,0,0,0
"Mir6416",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6417",0,1,1,1,3,1,5,3,2,2,1,3
"Mir6418",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6419",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6420",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6481",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6516",121,201,129,123,207,91,165,302,97,91,94,69
"Mir652",0,1,0,0,1,2,0,3,1,0,4,5
"Mir653",0,0,0,0,0,2,1,1,1,0,1,0
"Mir6537",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6538",0,0,0,0,0,0,0,0,0,1,2,2
"Mir6539",4,3,9,4,1,3,3,3,2,1,1,3
"Mir654",4,5,8,4,28,12,18,25,21,15,8,12
"Mir6540",0,0,1,0,0,0,0,0,0,0,0,0
"Mir6541",0,1,0,0,2,0,0,1,1,0,0,0
"Mir6546",1,3,1,1,1,2,2,1,5,3,4,0
"Mir664",0,0,0,0,0,0,0,0,0,0,0,0
"Mir665",3,2,2,2,10,3,11,14,6,11,2,9
"Mir666",4,9,11,6,30,10,29,32,17,23,17,19
"Mir667",3,4,8,3,17,11,19,13,18,5,14,17
"Mir668",9,20,14,22,78,49,64,53,38,31,30,43
"Mir669a-1",5,5,4,3,1,1,15,15,3,4,8,4
"Mir669a-10",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-11",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-12",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-2",4,1,9,4,5,0,10,14,3,1,3,1
"Mir669a-3",3,3,6,8,1,1,4,13,2,0,2,1
"Mir669a-4",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-5",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-6",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-7",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-8",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669a-9",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669b",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669c",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669d",2,13,17,10,5,4,20,48,6,2,7,6
"Mir669d-2",0,2,5,9,4,2,6,24,1,0,2,0
"Mir669e",0,0,0,0,0,0,1,0,0,0,0,0
"Mir669f",3,4,16,7,7,4,22,45,2,2,3,3
"Mir669g",36,20,55,44,19,5,90,96,6,15,10,9
"Mir669h",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669i",32,14,38,32,19,13,59,76,9,5,17,19
"Mir669j",17,13,35,33,18,10,55,71,12,9,9,5
"Mir669k",45,35,81,53,18,10,101,195,14,14,14,23
"Mir669l",7,2,8,12,2,1,14,42,3,3,1,5
"Mir669m-1",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669m-2",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669n",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669o",1,3,6,4,1,1,19,23,5,0,0,1
"Mir669p-1",0,0,0,0,0,0,0,0,0,0,0,0
"Mir669p-2",0,0,0,0,0,0,0,0,0,0,0,0
"Mir670",0,0,1,0,2,0,5,0,4,1,0,1
"Mir671",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6715",0,0,0,0,0,0,0,0,0,0,0,0
"Mir672",0,0,0,1,1,2,1,3,0,0,0,0
"Mir673",0,2,3,1,2,3,2,10,4,1,1,1
"Mir674",4,5,10,5,7,6,2,4,7,7,6,13
"Mir675",0,0,0,0,0,0,0,0,0,0,0,0
"Mir676",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6769b",0,0,0,0,0,0,0,0,0,0,0,0
"Mir677",8,22,24,11,28,5,25,27,22,13,9,18
"Mir678",0,0,0,0,0,0,0,0,0,0,0,0
"Mir679",8,5,7,3,18,5,12,11,15,10,13,4
"Mir680-1",0,0,0,0,0,0,0,0,0,0,0,0
"Mir680-2",1,1,3,4,1,0,4,3,6,8,4,6
"Mir680-3",0,0,0,0,0,0,0,0,0,0,0,0
"Mir681",0,0,0,0,0,0,0,0,0,0,0,0
"Mir682",0,0,0,0,0,0,0,0,0,0,0,0
"Mir683-1",0,0,0,0,0,0,0,0,0,0,0,0
"Mir683-2",0,0,0,0,0,0,0,0,0,0,0,0
"Mir684-1",0,0,0,0,1,0,0,0,0,0,0,0
"Mir684-2",0,0,0,1,0,0,0,0,0,0,1,0
"Mir686",0,0,0,0,0,0,0,0,0,0,0,0
"Mir687",0,0,1,0,0,1,0,2,0,0,0,0
"Mir688",0,0,0,2,1,1,0,5,3,1,1,1
"Mir6896",1,1,1,1,2,2,1,1,3,4,1,2
"Mir6897",0,0,2,1,3,0,0,3,0,0,0,0
"Mir6898",0,0,2,0,0,0,0,0,0,0,0,1
"Mir6899",0,0,0,0,0,0,1,0,1,0,0,0
"Mir690",0,0,0,0,1,0,0,0,0,0,0,0
"Mir6900",0,2,0,0,3,0,0,0,1,1,0,1
"Mir6901",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6902",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6903",0,0,0,0,0,0,0,0,1,0,0,0
"Mir6904",0,4,3,1,4,3,5,3,2,2,0,1
"Mir6905",1,2,1,3,3,0,1,2,5,1,3,2
"Mir6906",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6907",0,1,3,1,4,1,5,3,4,4,9,7
"Mir6908",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6909",1,1,0,0,2,1,3,0,0,3,4,1
"Mir691",0,0,0,0,0,0,0,0,1,0,0,0
"Mir6910",0,0,0,0,1,0,1,0,0,0,0,0
"Mir6911",0,1,1,1,0,0,2,0,2,0,5,2
"Mir6912",2,3,4,3,1,1,4,3,4,1,6,0
"Mir6913",0,1,0,1,3,2,1,1,0,4,1,0
"Mir6914",1,0,0,0,2,0,0,0,2,2,3,5
"Mir6915",3,4,0,4,0,1,3,3,2,6,10,5
"Mir6916",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6917",0,0,1,0,1,0,1,0,0,0,1,0
"Mir6918",0,0,0,0,0,0,0,0,0,0,1,1
"Mir6919",0,0,0,0,0,0,0,0,0,0,0,0
"Mir692-1",0,0,0,0,0,0,1,0,0,0,0,0
"Mir692-2",0,0,0,0,0,0,0,0,0,0,0,0
"Mir692-3",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6920",0,1,2,0,0,2,3,3,0,3,0,1
"Mir6921",6,7,7,2,4,2,3,8,3,3,5,8
"Mir6922",1,3,2,4,4,1,0,1,1,2,0,1
"Mir6923",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6924",1,0,0,0,0,0,0,0,0,0,0,1
"Mir6925",0,1,0,0,0,0,0,0,0,0,0,1
"Mir6926",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6927",1,0,0,0,1,0,0,0,0,0,0,0
"Mir6928",0,0,0,0,1,1,0,0,0,3,0,1
"Mir6929",0,0,0,0,0,0,0,0,1,0,0,0
"Mir693",2,2,3,1,3,0,2,1,1,5,1,3
"Mir6930",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6931",0,1,1,0,0,0,1,1,1,0,0,1
"Mir6932",1,1,0,1,4,0,2,2,2,1,2,0
"Mir6933",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6934",1,0,0,0,0,0,0,0,1,0,0,2
"Mir6935",13,9,17,18,21,9,14,18,23,12,12,15
"Mir6936",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6937",0,0,0,0,1,0,2,0,0,1,0,2
"Mir6938",0,0,0,0,0,0,1,2,1,0,0,0
"Mir6939",1,0,0,0,0,0,0,0,0,0,0,2
"Mir694",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6940",0,0,0,1,1,0,1,4,1,4,1,0
"Mir6941",0,0,0,1,5,0,2,3,0,0,0,1
"Mir6942",0,1,0,4,10,6,3,6,8,6,4,5
"Mir6943",0,0,0,1,1,1,0,0,1,1,2,0
"Mir6944",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6945",1,0,1,0,2,0,3,1,1,3,1,2
"Mir6946",0,0,2,0,0,0,0,0,1,0,0,0
"Mir6947",1,0,1,0,2,0,1,0,0,0,3,1
"Mir6948",1,3,1,2,3,1,4,3,3,2,0,1
"Mir6949",0,0,0,0,0,0,0,0,0,0,0,0
"Mir695",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6950",0,0,0,0,0,0,0,0,1,1,0,0
"Mir6951",0,0,0,0,0,0,2,2,0,0,1,0
"Mir6952",0,0,0,0,0,0,0,1,0,0,0,0
"Mir6953",0,0,0,0,0,0,1,0,0,1,1,0
"Mir6954",0,1,0,1,2,2,1,6,3,2,6,3
"Mir6955",1,1,1,0,0,3,4,3,3,2,2,3
"Mir6956",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6957",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6958",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6959",0,1,0,2,0,1,1,0,0,0,1,2
"Mir6960",1,2,0,2,2,3,3,0,1,5,0,2
"Mir6961",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6962",0,0,0,1,0,0,0,0,1,0,1,3
"Mir6963",2,1,0,0,1,0,0,1,0,0,0,1
"Mir6964",0,0,1,0,0,0,0,0,0,0,0,0
"Mir6965",1,2,2,1,3,1,5,4,5,4,3,1
"Mir6966",0,0,0,1,0,0,0,0,1,0,0,0
"Mir6968",0,0,0,0,1,0,0,2,0,0,0,0
"Mir6969",0,0,0,0,0,0,0,0,0,0,0,0
"Mir697",5,1,4,3,13,0,8,7,4,10,9,6
"Mir6970",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6971",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6972",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6973a",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6973b",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6974",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6975",3,4,5,7,8,2,4,11,11,9,2,3
"Mir6976",0,1,2,1,1,0,3,2,3,4,0,4
"Mir6977",0,1,0,0,0,0,0,0,0,0,0,0
"Mir6978",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6979",0,3,2,1,1,2,0,0,0,0,0,0
"Mir698",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6980",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6981",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6982",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6983",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6984",2,1,1,1,0,0,0,2,2,0,2,0
"Mir6985",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6986",0,0,0,0,0,0,0,0,0,1,2,0
"Mir6987",0,1,0,0,1,0,0,0,1,0,0,1
"Mir6988",0,0,0,0,0,0,0,1,0,1,1,1
"Mir6989",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6990",0,2,2,2,1,0,1,1,2,2,3,5
"Mir6991",1,2,2,1,2,2,6,6,5,2,3,2
"Mir6992",0,3,1,1,2,0,0,0,0,1,1,3
"Mir6993",0,1,0,2,6,1,5,3,7,6,2,7
"Mir6994",0,1,0,0,0,0,0,0,1,0,0,0
"Mir6995",1,0,0,0,2,2,2,2,1,1,9,10
"Mir6996",0,0,0,0,2,0,2,0,1,1,1,0
"Mir6997",0,1,0,0,1,0,3,2,1,0,1,1
"Mir6998",2,2,5,2,5,2,1,4,1,3,4,1
"Mir6999",0,0,0,0,2,0,0,1,0,0,5,3
"Mir7-1",5,7,8,11,26,16,16,18,21,10,12,6
"Mir7-2",0,0,1,0,0,0,0,0,0,0,0,0
"Mir700",0,0,0,0,0,0,2,0,1,0,2,0
"Mir7000",0,0,0,0,1,0,0,0,1,0,0,1
"Mir7001",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7002",1,0,3,1,4,0,1,1,6,4,1,2
"Mir7003",7,5,6,3,5,1,6,9,2,2,4,0
"Mir7004",0,0,1,0,0,0,0,0,0,0,0,0
"Mir7005",0,0,0,0,0,0,0,0,0,0,0,1
"Mir7006",0,0,0,0,0,0,1,1,0,1,0,0
"Mir7007",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7008",0,1,1,0,1,0,1,0,1,1,1,0
"Mir7009",0,0,0,0,0,0,0,0,0,0,0,0
"Mir701",0,1,0,0,0,0,0,0,1,0,0,0
"Mir7010",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7011",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7012",0,0,0,0,1,0,0,0,0,0,0,0
"Mir7013",0,0,0,2,0,0,1,0,1,2,0,0
"Mir7014",1,0,0,0,1,0,0,0,1,1,0,1
"Mir7015",0,0,0,0,0,0,0,0,0,0,1,0
"Mir7016",0,0,0,1,0,1,0,0,2,0,0,0
"Mir7017",3,0,2,0,0,0,3,1,1,1,0,1
"Mir7018",0,0,0,0,1,0,0,0,0,0,0,0
"Mir7019",0,0,0,0,0,0,1,0,0,1,0,1
"Mir702",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7020",0,0,0,0,2,0,0,1,1,0,0,0
"Mir7021",0,0,0,0,7,0,0,2,1,0,1,0
"Mir7022",2,0,0,0,0,0,0,0,0,2,0,1
"Mir7023",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7024",0,0,2,0,3,0,1,0,0,0,0,0
"Mir7025",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7026",0,1,1,1,1,0,1,2,4,4,1,4
"Mir7027",2,2,4,2,1,2,5,2,5,3,3,6
"Mir7028",1,0,1,0,1,2,1,1,1,1,1,1
"Mir7029",0,0,0,2,1,0,0,1,0,1,0,0
"Mir703",50,71,43,37,67,49,58,57,44,36,12,22
"Mir7030",3,9,2,0,7,5,4,6,2,4,5,11
"Mir7031",0,0,1,0,1,0,0,2,0,3,2,3
"Mir7032",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7033",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7034",0,0,0,0,0,0,0,0,0,0,1,1
"Mir7035",0,1,0,0,3,0,0,0,0,0,0,1
"Mir7036",2,2,3,2,8,1,4,1,2,3,4,2
"Mir7036b",0,0,0,0,0,2,0,2,1,1,1,2
"Mir7037",0,0,0,0,1,0,4,0,0,0,0,1
"Mir7038",0,0,0,0,0,0,1,1,0,1,2,0
"Mir7039",0,0,0,0,0,0,0,1,0,0,0,0
"Mir704",0,0,0,1,0,0,0,4,1,0,1,4
"Mir7040",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7041",0,0,0,0,0,0,1,0,0,0,0,0
"Mir7042",0,1,3,1,3,1,2,3,1,1,0,1
"Mir7043",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7044",0,0,0,0,0,0,0,0,0,1,0,0
"Mir7045",1,0,0,0,1,0,1,1,0,2,0,1
"Mir7046",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7047",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7048",1,1,2,0,2,0,2,1,0,1,0,1
"Mir7049",1,0,0,0,2,2,0,2,2,0,0,0
"Mir705",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7050",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7051",1,6,2,5,4,4,5,5,1,3,1,4
"Mir7052",0,0,0,1,0,0,0,2,0,2,0,0
"Mir7053",0,0,0,0,3,1,3,5,0,0,2,3
"Mir7054",0,1,0,0,1,0,1,1,1,1,1,5
"Mir7055",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7056",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7057",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7058",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7059",0,2,1,2,2,0,2,5,3,5,3,2
"Mir706",3,0,0,0,0,0,0,0,1,0,2,0
"Mir7060",0,0,1,1,1,0,0,1,0,0,0,0
"Mir7061",2,5,5,0,3,6,1,14,3,6,7,5
"Mir7062",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7063",0,1,2,3,1,0,2,3,0,1,2,4
"Mir7064",1,2,1,0,1,1,3,0,1,3,1,3
"Mir7065",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7066",0,1,0,0,0,0,0,0,0,0,0,0
"Mir7067",3,1,3,0,4,2,6,4,5,3,4,5
"Mir7068",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7069",0,0,0,0,1,0,0,2,0,0,0,1
"Mir707",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7070",0,0,0,0,0,0,0,0,0,0,1,0
"Mir7071",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7072",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7073",2,2,2,2,6,1,3,8,2,5,1,1
"Mir7074",1,3,1,0,0,0,0,2,1,0,1,2
"Mir7075",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7076",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7077",0,0,2,0,1,0,1,0,1,1,1,0
"Mir7078",0,1,1,0,0,0,1,3,3,1,0,1
"Mir7079",5,18,13,13,16,8,19,22,13,18,21,15
"Mir708",1,0,1,2,1,1,1,0,0,2,2,0
"Mir7080",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7081",0,5,0,2,5,0,6,2,3,0,4,3
"Mir7082",0,0,0,0,0,0,1,1,3,1,0,1
"Mir7083",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7084",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7085",0,0,1,0,0,0,0,0,0,0,1,0
"Mir7086",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7087",0,0,1,0,0,0,0,1,1,1,0,0
"Mir7088",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7089",1,4,4,2,2,0,7,0,5,7,3,2
"Mir709",3,0,3,2,5,2,4,3,0,2,3,6
"Mir7090",0,5,5,1,5,1,0,5,8,5,3,3
"Mir7091",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7092",0,0,0,0,2,0,0,0,0,0,0,0
"Mir7093",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7094-1",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7094-2",0,0,0,0,0,0,0,0,0,0,0,0
"Mir710",0,0,0,0,0,0,0,0,0,0,0,0
"Mir711",0,0,0,0,0,0,0,0,2,0,0,0
"Mir7115",0,3,1,2,0,2,5,1,3,2,4,1
"Mir7116",0,4,1,2,3,3,3,6,1,5,1,2
"Mir7117",0,0,0,0,0,0,1,1,1,1,0,0
"Mir7118",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7119",1,1,5,1,2,0,1,4,2,0,0,0
"Mir713",0,0,0,0,0,0,0,0,0,0,0,0
"Mir717",3,1,4,0,3,0,1,5,3,8,9,13
"Mir718",0,0,0,0,0,0,0,0,0,0,0,0
"Mir719",0,0,0,0,0,0,0,0,0,0,0,0
"Mir721",0,2,1,0,6,1,5,7,4,5,6,7
"Mir7210",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7211",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7212",0,0,0,0,1,0,0,0,0,0,0,0
"Mir7213",0,0,0,0,0,0,0,0,0,1,0,1
"Mir7214",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7215",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7216",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7217",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7218",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7219",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7220",0,0,1,0,0,0,0,0,0,0,0,0
"Mir7221",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7222",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7223",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7224",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7225",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7226",0,0,0,0,2,1,0,3,1,2,1,0
"Mir7227",1,1,0,0,3,0,2,0,0,0,1,1
"Mir7228",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7229",0,4,2,2,0,0,0,0,0,0,0,0
"Mir7230",1,1,3,1,0,0,2,2,0,1,1,0
"Mir7231",0,0,0,0,0,0,0,0,0,0,1,1
"Mir7232",0,0,0,0,0,0,0,0,0,0,1,0
"Mir7233",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7234",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7235",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7236",0,0,0,0,0,0,0,1,0,0,0,0
"Mir7237",2,3,1,0,6,0,4,3,3,1,2,2
"Mir7238",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7239",0,0,0,0,0,0,0,0,0,0,1,0
"Mir7240",0,0,0,0,0,0,0,0,1,4,4,3
"Mir7241",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7242",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7243",0,0,0,0,0,0,0,0,0,0,0,1
"Mir741",0,0,0,0,0,0,0,0,0,0,0,0
"Mir742",0,0,0,0,0,0,0,0,0,0,0,0
"Mir743",0,0,0,0,0,0,0,0,0,0,0,0
"Mir743b",0,0,0,0,0,0,0,0,0,0,0,0
"Mir744",0,1,4,0,1,1,1,0,0,3,2,0
"Mir7578",3,2,0,4,1,0,3,3,2,6,1,3
"Mir758",2,4,2,4,6,4,9,12,10,6,7,12
"Mir759",0,0,0,0,0,0,0,0,0,0,0,0
"Mir760",0,0,0,1,1,0,0,0,0,0,0,0
"Mir761",0,0,0,0,0,0,1,1,0,0,0,0
"Mir762",1,1,1,2,6,2,3,3,5,4,7,7
"Mir763",2,0,0,0,1,0,4,1,1,4,6,4
"Mir764",0,0,0,0,0,0,0,2,0,0,0,0
"Mir7646",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7647",3,9,3,4,11,3,8,5,9,5,7,4
"Mir7648",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7649",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7651",4,2,7,0,6,0,8,1,1,5,3,0
"Mir7652",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7653",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7654",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7655",0,0,3,0,3,1,1,1,7,2,1,3
"Mir7656",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7657",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7658",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7659",0,0,1,0,1,0,0,2,1,1,1,0
"Mir7660",0,1,1,2,5,3,3,2,2,1,2,1
"Mir7661",0,0,0,0,0,0,1,0,0,0,0,0
"Mir7662",1,0,0,0,0,0,0,0,0,1,0,0
"Mir7663",0,2,1,1,2,1,1,0,1,0,0,1
"Mir7664",0,1,0,0,1,1,0,1,3,0,1,1
"Mir7665",0,0,0,0,2,0,0,0,0,0,0,0
"Mir7666",0,0,0,0,1,0,2,0,0,0,0,0
"Mir7667",0,0,0,0,1,0,1,0,0,0,0,0
"Mir7668",1,0,0,1,4,0,0,0,0,0,1,1
"Mir7669",1,0,0,0,5,1,5,1,0,3,1,3
"Mir767",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7670",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7671",0,2,0,0,0,0,0,0,2,0,1,0
"Mir7672",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7673",3,2,5,1,0,2,5,2,9,6,6,2
"Mir7674",0,0,0,1,1,0,0,4,0,0,1,0
"Mir7675",3,1,2,0,4,3,4,3,2,6,3,2
"Mir7676-1",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7676-2",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7677",0,0,0,0,0,0,0,0,0,0,0,0
"Mir7678",0,0,0,0,0,0,0,0,0,0,0,0
