"","MD-R-EB-5","MD-R-EB-6","MD-R-EB-7","MD-R-EB-8"
"Inpp5e",17.0033,17.0358,15.3325,16.2659
"Sec16a",83.8021,78.47,74.1338,71.4445
"0610009E02Rik",0.3375,0.1292,0.2391,0.8024
"Gm13568",0,0,0.4832,0.2317
"Notch1",19.3282,15.8133,10.4482,10.0346
"Mir6996",0,5.7289,0,3.3881
"Gm13358",0,0,0,0
"Egfl7",16.4566,16.1997,17.0311,16.8237
"Gm20532",0,0,0,0
"Mir126a",0,0,0,0
"Mir126b",0,0,0,0
"Agpat2",26.429,28.7118,24.9906,25.0824
"Dipk1b",13.7644,12.9849,14.8835,11.6025
"Snora43",44.5125,55.3108,43.4113,60.9617
"Snora17",152.1453,169.4371,133.8751,139.3492
"Snhg7os",0.0771,0.1771,0.0546,0.2095
"Lcn4",0,0,0,0
"Gm13359",0,0,0,0
"Abo",0.2113,0.3034,0.3367,0.0538
"Surf6",50.9518,47.4994,43.9376,50.7931
"Med22",37.9451,35.0044,32.9759,37.3148
"Rpl7a",1517.2383,1510.2232,1501.1622,1555.5179
"Gm23969",109.6542,141.6746,136.8756,104.734
"Gm22879",0,0,0,0
"Gm24134",0,0,0,0
"Surf1",36.8574,37.3453,30.488,37.5505
"Surf2",36.9351,40.4358,38.0677,40.389
"Surf4",145.2977,143.7194,141.6127,137.416
"Stkld1",0.9259,1.595,1.1803,0.9433
"Rexo4",46.2834,43.7387,45.314,46.5612
"Adamts13",0.0412,0,0,0.042
"Cacfd1",14.5672,13.8505,12.766,12.8154
"Slc2a6",1.9585,1.959,2.349,2.3171
"Gm13397",0.1155,0,0,0.1177
"Gm13398",0.1073,0.2053,0.3039,0.1457
"Mymk",0,0,0,0
"Adamtsl2",0.0254,0.0291,0.0539,0.0517
"Fam163b",3.0851,3.0707,2.8404,2.8637
"Dbhos",0.0252,0.029,0,0
"Dbh",0,0,0,0
"Sardh",0,0,0.0793,0.0571
"Sardhos",0,0,0,0
"Vav2",20.5061,20.7707,22.4077,20.2939
"AA645442",2.4913,2.4524,3.0246,3.2633
"Gm24049",0,0,0,0
"Brd3os",1.4429,1.2275,0.9084,1.7423
"Brd3",86.4562,84.476,78.3472,83.6871
"Mir7578",3.7109,4.2618,2.6281,3.7806
"Wdr5",137.2241,133.1708,138.0175,134.6895
"Gm25541",1.61,1.849,5.1311,5.741
"Gm13421",2.4,4.2069,2.9521,5.405
"Rxra",13.1153,12.8261,12.4455,13.3127
"2810430I11Rik",0.1782,0.1364,0.1262,0.121
"Col5a1",7.6793,8.3565,6.6221,7.4856
"Gm13372",0.8846,0,0,0.6008
"Fcnb",0,0,0,0
"Gm13371",0,0,0,0
"F730016J06Rik",0,0,0,0
"Olfm1",12.5039,13.1143,13.4653,14.0188
"Gm13373",0,0,0,0
"Ppp1r26",11.4084,12.2728,11.621,11.1632
"1700007K13Rik",22.4933,14.8477,13.6227,12.8503
"Mrps2",101.0827,97.7717,92.5075,97.2485
"Rpsa-ps9",0.9169,1.3162,1.4611,1.985
"Gbgt1",1.5931,1.7425,1.2895,1.0048
"Gm10134",1.7519,1.6651,1.4119,1.0463
"Ralgds",30.1173,27.0796,18.273,19.1692
"Cel",0.1446,0.3876,0.1024,0.1473
"Gm13381",1.1001,1.2634,0.4675,1.0087
"Gtf3c5",34.3439,33.9757,33.2711,30.5254
"Gm22675",0,0,0,0
"Gm22824",0,0,0,0
"Gfi1b",0.388,0.7002,0.1178,0.2823
"Tsc1",22.7324,20.7223,20.5435,21.064
"Spaca9",1.4936,0.7797,0.577,1.1067
"Ak8",1.408,0.9951,1.4958,1.3793
"Mir3088",0,0,0,0
"Gm13385",0,0,0,0
"Gm13386",0,0,1.738,0
"Gtf3c4",51.8094,50.0431,57.4087,52.9837
"Ddx31",31.3992,32.3028,32.1979,32.3698
"Barhl1",0.8831,0.7159,0.9934,0.7939
"Cfap77",2.7445,2.6636,2.6281,2.9536
"Gm13394",1.3186,1.2814,1.0775,0.62
"Ttf1",21.0674,19.5726,19.2142,17.9292
"Gm13393",0.5123,0.2942,0,0
"Gm13396",0,0,0,0
"Setx",126.8501,123.2234,135.875,122.7066
"Ntng2",0.0508,0.1752,0.108,0.0518
"6530402F18Rik",0.092,0.148,0,0.0375
"Med27",12.2574,12.423,11.3938,10.4586
"Gm13402",0.7177,1.0989,2.0331,1.4623
"Mir133c",0,0,2.6938,1.2917
"Gm13401",0.6971,0.4003,0,0
"Rapgef1",68.257,63.9478,59.0519,59.5727
"Gm9823",0,0,0,0
"Gm13420",1.0227,0.6406,1.3827,0.4736
"Gm13547",0.361,0.6909,0.2556,0.4903
"Trub2",33.5317,33.3824,31.2545,31.9862
"Coq4",10.4743,10.3842,9.3202,9.6983
"Slc27a4",18.9894,16.2904,14.8002,14.3108
"Urm1",22.3977,18.6108,18.3999,18.2986
"Mir219a-2",3.137,4.8036,4.4434,2.1307
"Mir219b",0,0,0,0
"2600006K01Rik",1.0821,0.7457,0.9197,0.882
"Cercam",13.3421,13.1535,13.6961,12.3101
"Odf2",83.5656,78.4259,74.6309,72.8437
"Gm23865",0,0,0,0
"Gle1",35.3931,32.361,29.2794,30.0319
"Sptan1",178.6262,158.2401,127.7056,132.1438
"Mir6997",2.8572,4.922,0,4.3664
"Wdr34",14.877,12.0488,15.8044,12.5284
"Set",919.9244,907.3469,947.433,923.64
"Pkn3",11.2992,11.9363,9.6737,9.8116
"Zdhhc12",27.1049,30.9329,29.3378,29.6987
"Zer1",11.9013,11.2273,12.0484,10.7309
"Tbc1d13",66.2015,57.4417,48.4992,45.811
"Slc39a1-ps",0.7327,0.6011,0.2224,0.2133
"Endog",12.4999,10.5201,9.3258,7.9715
"Spout1",34.338,35.9139,33.7221,32.9582
"Kyat1",5.7256,4.3439,2.7279,3.7828
"1700084E18Rik",0.9937,1.1412,0.6032,1.374
"Lrrc8a",17.3524,16.4403,20.0099,17.5348
"Gm28035",0.1436,0.1649,0.1017,0.0732
"Phyhd1",0.3054,0.6576,1.1355,0.9334
"Gm28038",0,0.3082,0,0
"Dolk",9.6417,11.6267,7.7844,9.5283
"Nup188",138.8753,132.5772,130.2153,123.9024
"Gm14471",3.6133,3.0629,2.559,3.3745
"Sh3glb2",21.4554,19.8526,18.58,19.0877
"Miga2",11.0861,11.3151,11.2426,11.4434
"Gm47292",0,0,0,0
"Dolpp1",26.2282,24.2128,22.8638,23.4611
"Crat",15.7567,15.0474,11.5593,13.694
"Gm16323",0.5473,1.4666,0.3876,0.7434
"Ptpa",85.2225,79.7768,68.1245,79.7341
"Ier5l",19.2426,20.1455,14.94,18.1409
"Gm14487",0.0806,0,0,0.0821
"Cstad",0.2476,0.1896,0.1754,0.5045
"9330198N18Rik",0,0,0,0
"Gm14486",0.1284,0,0,0
"Gm14488",0.127,0.3647,0.0675,0.1941
"Mir3089",1.2075,1.3868,5.1311,2.4604
"1700001O22Rik",1.4916,1.9638,1.6233,1.2231
"4930527E20Rik",0.289,0.3319,1.228,0.2944
"Ntmt1",30.7046,29.7673,27.9588,29.4723
"Asb6",27.3763,22.0597,22.0697,22.1723
"Prrx2",1.9655,2.7919,1.5385,1.8971
"Ptges",1.5482,1.6891,0.9868,1.551
"Gm13400",0,0,0,0
"Tor1b",35.1873,33.3041,32.0407,34.7433
"Tor1a",34.6744,34.0997,34.1353,32.8401
"BC005624",27.5222,25.9257,23.7188,28.0398
"Usp20",4.432,4.4699,4.2303,4.4008
"Fnbp1",30.065,25.8062,23.0976,24.1087
"D330023K18Rik",1.0557,1.3057,1.3803,1.572
"Gpr107",14.0871,14.2804,13.6738,13.8906
"Gm22516",9.8158,7.5154,6.9518,5.8336
"Gm13405",1.8624,0.9872,2.1307,1.1677
"Ncs1",21.4283,23.4328,19.1283,21.0095
"Hmcn2",0.0947,0.1232,0.0939,0.1093
"Ass1",43.8242,45.2634,47.9399,39.9395
"Gm13426",0.2552,0,0,0
"Fubp3",93.9696,93.4622,94.6347,90.2326
"Mir6998",6.3394,1.8201,6.7346,8.0732
"Gm13425",0.0188,0.0648,0.04,0.0192
"Prdm12",0.0821,0,0,0
"Gm13424",0,0,0.6088,0
"Exosc2",87.768,85.9543,84.6951,89.7405
"Gm13427",3.8324,4.9882,6.2426,3.514
"Abl1",32.154,31.0206,32.4114,31.8407
"AL929275.1",0,0,0,0
"Qrfp",0.3465,0.7164,0.2945,0.2471
"Fibcd1",0.0213,0.0981,0.0454,0.1305
"Gm13441",0,0,0.1845,0
"Lamc3",0.0999,0.0574,0.1061,0.1697
"Aif1l",48.4007,44.0297,24.4262,24.5017
"Gm13442",1.5299,0.5271,0.6501,0.3117
"Nup214",56.874,53.2572,49.8214,49.0209
"Gm13608",4.6892,4.2254,5.0581,3.1604
"Gm13609",3.2719,1.1866,4.3906,2.4562
"Fam78a",1.0359,0.9946,1.335,1.0034
"Gm16534",0.3557,0.0681,0.3779,0.1812
"Mir7674",0,0,0,0
"Plpp7",1.9525,1.4014,1.3482,1.6908
"Prrc2b",139.7795,130.3275,112.5179,113.8622
"Gm27805",6.4196,2.9491,0,1.3081
"Gm22192",5.9665,5.4818,2.5354,7.2944
"Gm25632",10.7397,5.4818,5.0707,7.2944
"Gm13610",0.9599,0.49,1.1331,0.4346
"Pomt1",12.5174,11.4101,11.2403,11.9347
"Uck1",26.5466,24.8982,23.2662,24.2661
"Gm13611",0.6379,0,0,0
"Swi5",68.8139,67.0262,56.1768,67.2411
"Golga2",25.6342,24.2719,23.0788,23.3167
"Dnm1",9.7198,8.4997,5.789,5.3155
"Gm23363",0,1.4745,0,0
"Mir199b",0,0,1.9591,0
"Ciz1",11.494,11.9006,8.3908,10.5572
"1110008P14Rik",11.4834,12.3233,8.8794,9.5512
"Lcn2",0.0773,0.0888,0,0
"Ptges2",11.6109,11.1007,7.158,7.4367
"Gm13413",1.5164,2.9025,1.7899,1.5449
"Slc25a25",7.7021,8.238,6.9898,7.8469
"Naif1",6.1949,6.363,5.3761,5.5113
"Gm37169",0,0.028,0,0
"Gm13412",0,0,0,0
"Fam102a",15.9854,15.574,10.1252,12.7085
"Dpm2",32.6779,34.7514,30.9428,26.4767
"9430097D07Rik",1.4867,1.3193,1.1486,1.3081
"Pip5kl1",4.1076,3.7833,4.1477,3.4805
"St6galnac4",4.9135,4.0974,3.9896,3.3798
"Gm23369",3.864,3.3282,2.0524,0.9842
"St6galnac6",10.4063,10.669,10.2494,10.7523
"Ak1",55.3896,47.3948,31.8314,26.6215
"Eng",17.4145,15.1365,14.1612,13.4022
"Mir1954",0,0,2.5059,0
"Gm47291",0,3.5842,0,0
"Gm26236",0.7404,1.7006,1.573,1.5086
"Fpgs",49.7547,45.866,43.8154,42.5636
"Mir8093",0,0,0,0
"Cdk9",48.8563,47.5703,44.8212,44.8222
"Mir2861",0,0,0,0
"Mir3960",0,0,0,0
"Sh2d3c",6.5902,6.9675,5.9714,6.3586
"6330409D20Rik",0.567,1.3025,0.9036,0.8666
"Ttc16",0.4287,0.5288,0.3711,0.3397
"Tor2a",27.6688,27.3842,20.7734,25.5464
"Ptrh1",11.3495,8.0053,10.0633,6.8285
"Cfap157",3.3639,3.2085,2.3016,3.0205
"Stxbp1",23.3226,25.363,27.6445,22.8306
"Gm24165",0,0,3.3673,3.2293
"Gm13524",0.6129,0.7039,0.9766,1.4049
"Gm13523",1.4549,0.2387,0.8832,1.9058
"Fam129b",30.568,30.7177,40.4074,35.3453
"Lrsam1",15.1012,15.3732,13.8226,13.5373
"Rpl12",1177.1314,1154.8433,1165.3986,1165.262
"Snora65",0,0,0,0
"Slc2a8",8.471,10.7086,8.5961,9.5319
"Garnl3",3.3503,3.1876,3.8209,3.8986
"Gm38299",0.7763,0.5841,0.7963,0.5455
"Ralgps1",10.4384,9.2345,9.4286,8.8803
"Gm13528",0.2474,0,0,0
"Gm23546",0.7404,0,0,0.7543
"Angptl2",2.0977,2.5944,2.4684,2.3344
"Gm13537",0.7598,2.1814,1.6143,0.387
"Gm25998",3.8276,0,0,1.9498
"Zbtb34",35.3255,34.202,38.1476,39.7452
"Gm13536",0.5297,1.3687,0,0.6745
"Zbtb43",32.5547,32.416,29.4078,30.7936
"Gm13530",0,0,0,0
"Lmx1b",3.2404,2.3639,0.7794,1.142
"Gm38011",0.3635,0,0,0
"C130021I20Rik",0.7105,0.5346,0.2082,0.1997
"Gm13529",0,0,0,0
"9430024E24Rik",0,0.1634,0.6045,0.1449
"Mvb12b",8.1344,7.6761,6.7554,7.4007
"Nron",0.5831,0.6059,0.413,0.6506
"Gm13403",0,0,0,0.0281
"Gm13404",0.0518,0.3566,0.11,0.2636
"C230014O12Rik",0,0,0.1421,0
"Gm38389",0,0,0,0
"Pbx3",25.287,26.6193,30.8672,31.5984
"C79798",2.2628,1.8841,2.5241,2.7088
"Mapkap1",33.86,34.6106,37.7494,35.3369
"Gm13407",0.2818,2.265,1.7959,0.8611
"Gm13406",0,0,0.8418,0
"Gm13408",1.3982,1.3138,0.8102,1.1655
"Gm13414",0,0.3205,0.5929,0.1421
"Gapvd1",38.099,37.5697,38.9222,38.0939
"Hspa5",527.5856,506.1401,533.3383,529.2233
"Rabepk",16.4086,15.4238,13.5045,13.52
"Fbxw2",25.547,23.1971,21.8432,23.2322
"Gm13419",0.7486,0,1.5905,0
"Gm34653",4.527,2.8806,0.7799,0.4363
"Psmd5",37.2752,35.1075,37.3484,33.6026
"Cutal",1.8699,2.9587,1.5891,2.0744
"Phf19",27.5969,21.476,8.6391,7.7313
"Gm13448",0.7688,0.5676,0.2334,0.3357
"Gm24905",0,1.1201,0,0
"Traf1",0.8166,0.8454,0.4643,0.2578
"Gm13450",0,0,0,1.8564
"Hc",0.0486,0.0372,0.0688,0.0495
"Gm13449",0.1648,0.0946,0.1751,0
"AI182371",0.5321,0.2292,0.5653,0.3388
"Cntrl",23.6412,23.0142,23.8465,23.0112
"Rab14",28.9385,29.2141,31.7812,29.8325
"Gm13605",0,0,0,0
"Gsn",7.5824,8.1176,7.5089,8.6087
"Gm43128",0.1251,0,0.1329,0
"Stom",10.9072,11.3727,12.6544,11.2586
"Glo1-ps",22.2964,22.458,16.3086,19.3642
"4930568D16Rik",0,0,0,0
"4930402F06Rik",0,0,0,0
"Ggta1",19.2134,17.1677,15.7888,16.0855
"Gm43761",0.3071,0.3526,0.4349,0.3128
"Gm13444",0,0.2232,0,0
"Gm13445",0,0,0,0
"Gm35202",0,0.1636,0.3027,0
"Gm13446",0,0,0,0
"Dab2ip",31.4863,30.8416,30.4738,30.3614
"Ttll11",0.1764,0.0868,0.2678,0.1541
"Gm43760",0.0336,0.0386,0,0
"9030204H09Rik",0,0.1784,0,0
"Gm10829",0.1358,0.039,0.0721,0.0692
"Ndufa8",121.9283,108.7762,101.8711,104.8979
"Morn5",0,0,0,0
"Gm43764",0.032,0,0,0.0326
"Lhx6",1.0344,0.7273,0.5382,0.9463
"Gm27953",0,0,0,0.7226
"Rbm18",21.1067,19.1684,21.7205,18.9883
"Mrrf",13.4669,14.7631,13.0058,13.2836
"Gm13428",0,0,0,0
"Gm13429",0.0745,0.0855,0,0.0759
"Gm13431",0.3697,0.5662,0.2619,0.1256
"Ptgs1",1.593,1.3796,1.3871,0.9046
"Gm43621",0,0,0,0.0511
"Olfr334-ps1",0,0,0,0
"Olfr335-ps",0.9722,0.3722,0.6885,0.6603
"Olfr336-ps1",0.7553,0,0.2293,0.2199
"Olfr337-ps1",0.9642,0.2215,0,0.9823
"Olfr338",0,0,0,0
"Gm13430",0,0,0.7483,0
"Olfr339",0.0834,0,0,0.0212
"Olfr340",0,0,0,0
"Olfr341",0,0,0,0
"Olfr342",0,0,0,0.027
"Gm47783",0,0,0,0
"Olfr343-ps1",0,0,0,0
"Olfr344",0,0.0304,0.0281,0
"Olfr345",0,0,0,0
"Olfr346",0,0,0,0
"Olfr347",0,0,0.0637,0
"Gm13438",0,0,0,0
"Olfr348",0.0279,0,0,0
"Olfr50",0,0,0,0
"Gm13436",76.2068,87.1092,55.872,51.3954
"Olfr3",0,0,0,0
"Olfr349-ps1",0,0,0,0
"Olfr350",0,0,0,0
"Olfr351",0,0,0,0
"Olfr352",0,0,0,0
"Olfr353",0,0,0,0
"Olfr354",0,0,0,0
"Gm13440",0,0,0,0
"Olfr355",0,0,0,0
"Olfr356",0,0,0,0
"Olfr357",0,0,0,0
"Olfr358",0,0.0234,0,0
"Olfr359-ps1",0,0,0,0
"Gm13439",0,0,0,0
"Olfr360",0,0,0,0
"Gm13437",0.3072,0.294,0.2176,0.1565
"Olfr361",0,0,0.0784,0
"Olfr362",0,0,0,0.0246
"Olfr363-ps",0,0,0,0
"Olfr364-ps1",0.035,0,0,0.0356
"Olfr365",0,0,0.16,0.0384
"Gm13435",0.0991,0.2277,0,0.202
"Olfr366",0.019,0.0218,0,0.0388
"Olfr367-ps",0,0,0,0
"Gm22306",0,0,0,0
"Olfr368",0,0,0,0
"Pdcl",45.3204,44.0362,49.1223,47.1094
"Rc3h2",38.3671,38.0022,40.0834,38.4514
"Snord90",5.4827,1.0494,0,1.8619
"Zbtb6",21.7236,21.3026,24.3929,24.5528
"Zbtb26",10.1334,12.227,10.9014,14.3207
"Rabgap1",31.9125,31.4882,32.6633,32.529
"Strbp",34.5438,35.2355,41.1425,38.2354
"Gm17893",5.9277,5.9,5.8774,7.2471
"Gpr21",2.9073,2.3716,3.9256,3.4326
"Gm44063",2.1581,0.9294,1.1463,1.0993
"Gm13543",2.4211,1.1707,1.0829,2.4666
"Mir5128",1.2075,0,2.5655,1.2302
"Crb2",3.7858,3.7044,4.9227,4.1502
"Dennd1a",6.0617,5.1624,5.5899,5.2463
"Gm44283",0.7447,0.6193,0.6547,0.9156
"Gm44443",0.3961,0.579,0.6504,0.587
"Gm44291",0.8851,0.9352,1.2787,1.1542
"Gm44455",3.7109,2.8412,0,1.2602
"Gm13556",0.9338,1.65,1.5262,1.6101
"Lhx2",1.1545,0.9811,1.5698,1.6231
"Gm27197",0,0,0,0
"Gm13584",0.1682,0,0,0.8569
"Gm13589",0.0606,0.0695,0,0
"Gm25081",0,0,0,0
"Gm13588",3.7567,6.0401,1.5963,5.3582
"Gm44062",0,0,0,0
"Nek6",6.608,5.8168,6.6177,7.3496
"Gm35808",0.3508,0.2238,0,0.278
"Gm44183",0,0.1431,0,0
"Psmb7",96.2119,97.0109,91.2799,96.9942
"Gm13586",1.7488,1.0042,0.9289,1.559
"Gm27634",0.805,4.6225,0,2.4604
"Adgrd2-ps",0.4098,0.4707,0.311,0.4175
"Nr5a1",0.0478,0.0275,0.1524,0.0244
"Nr5a1os",0.6572,1.258,0.4655,0.8928
"Nr6a1",100.5025,104.7251,103.8906,101.6955
"Gm44146",1.243,1.4275,1.5846,2.9127
"Rpl15-ps4",1.6738,0.9611,2.1337,1.5347
"Nr6a1os",5.3184,4.072,5.65,7.7406
"Mir181a-2",5.3384,7.6637,2.8356,9.5179
"Gm44144",3.933,3.2688,3.7384,4.5342
"Mir181b-2",0,0,0,0
"5730507A11Rik",4.4833,4.2504,5.6897,6.039
"Olfml2a",1.5635,1.9627,2.5108,2.4079
"Gm13473",1.1055,0,1.1744,0.5631
"Gm13474",0.2489,0,0,0.1268
"Gm13496",0.3483,0.3,0.37,0.7096
"Wdr38",3.4976,4.5443,2.4771,5.0391
"Rpl35",335.022,311.2604,221.4105,358.5589
"Arpc5l",39.0116,37.7848,33.9693,39.3776
"Golga1",11.1022,11.3917,10.9435,12.9798
"Gm26127",1.8959,3.266,2.0141,0.9658
"Scai",10.134,10.2697,12.5905,12.2002
"Gm18791",1.2574,1.6045,2.0779,0.7117
"Gm16523",0.8114,1.2017,0.5444,1.3053
"Gm44027",3.1478,2.0419,2.4771,2.9695
"Ppp6c",52.8834,49.5939,57.9015,50.2736
"Gm13511",1.3971,2.8881,0.5937,0.2847
"Gm13504",0,0,0,0
"Vmn2r-ps2",0,0,0,0
"Gm13506",0,0,0,0
"Gm13454",0,0,0,0
"Gm13451",0,0,0,0
"Gm13452",0,0,0,0
"Gm43944",0,0,0,0
"Gm43970",0,0,0.0598,0.0287
"Gm13453",1.1365,1.6315,0.6037,3.1841
"Gm13457",0,0,0,0
"Gm13458",0,0,0,0
"Gm13455",0,0,0,0
"Gm24467",0.805,0,0,0
"Gm13456",49.8606,49.4967,59.8365,70.4815
"Lrp1b",0.0981,0.0784,0.0725,0.1391
"Gm27348",0,0,0,0
"Gm13462",0.2111,0.1212,0.2243,0
"Gm13460",0,0.66,0,0.2927
"Gm13461",7.5077,7.2145,13.0215,7.6489
"Gm13463",0,0,0,0
"Mir6336",0,0,0,0
"Gm24350",0,0,0,0
"Gm13464",0.217,0.7475,0,0.221
"Kynu",0.2474,0.341,0.6309,0.5546
"Arhgap15",0.0115,0,0,0
"Arhgap15os",0,0,0,0
"Gm22867",0,0,0,0
"Gtdc1",8.7382,8.287,8.3723,8.3812
"Gm13477",1.057,1.1705,1.5239,1.1922
"Zeb2",4.6641,3.9958,5.0988,4.9359
"Mir5129",0,0,0,0
"Zeb2os",0.5607,0.5854,0.6498,1.0386
"Gm27761",0,0,0,0
"Gm27404",0,0,0,0
"Gm27645",0,0,0,0
"Gm28643",0,0,0,0
"Vis1",0,0,0,0
"Gm13475",0,0,0,0
"Gm13479",0,0,0.0913,0
"Gm13478",0,0,0,0
"1700019E08Rik",0.1222,0,0,0.249
"Gm13465",0,0,0,0
"Gm13467",0,0,0,0
"Gm13466",0.5077,0.1166,0.8629,0.6206
"Gm23072",0,0,0,0
"Gm13469",0,0,0,0
"Gm13470",0,0.2767,0,0
"Gm25264",0,0,0,0
"Gm25959",0,0,0,2.0262
"Gm13481",0,0,0,0
"Gm13471",0,0,0,0
"Gm13482",0,0,0,0
"Gm25338",0,0,0,0
"Gm13472",0,0,0,0
"Gm13489",0.1045,0,0,0
"Acvr2a",25.1167,23.7237,28.9944,27.1702
"Orc4",35.8365,36.7988,40.7722,39.9744
"Mbd5",5.1304,4.9308,4.9068,4.6426
"Gm13510",0.9457,2.1723,0,1.6862
"Ap2m1-ps",11.7094,12.201,14.3341,10.9816
"Gm13508",0,0.3006,0,0
"Gm25215",0,0,0,0
"Epc2",59.7741,60.3644,66.8496,61.6461
"Kif5c",34.8941,39.4546,38.744,39.4714
"Gm13525",2.122,2.9244,4.0576,3.6752
"Lypd6b",5.5701,5.2786,5.2966,7.2225
"Gm13480",0.2029,0.5824,1.0775,1.1367
"Gm25223",0,0,0,0.9394
"Lypd6",8.7857,11.3708,13.4077,11.833
"Mmadhc",89.0791,84.7027,91.6865,86.8508
"Gm13483",0.28,0.0643,0,0.2282
"Gm48908",0.1607,0,0,0.3275
"Gm13486",0,0,0,0
"Gm13488",0,0,0,0
"Gm13487",0.4696,0.4045,0.7483,0.7176
"Gm13485",0,0,0,0
"Gm13484",0,0,0,0
"Gm13498",0.3746,0.2689,0.199,0.2863
"Rnd3",32.4293,28.6489,29.175,31.4303
"Gm28639",0,0,0,0
"Gm13500",0,0,0,0
"Gm13497",0.0498,0,0,0
"Gm13499",0,0,0,0.1714
"1700057H21Rik",0.291,0,0.6184,0.4448
"Gm23505",0,0,0,0
"Gm13494",0,0,0,0
"Gm13491",0,0,0,0
"Tas2r134",0,0,0,0
"Gm13490",0,0,0,0
"Gm13492",0,0,0,0
"Gm13493",0.6172,0.7089,0.8743,0.8384
"Rbm43",4.9309,5.3975,5.5657,4.4349
"Gm13495",0,0,0,0
"Nmi",1.3179,1.4554,2.6925,1.6526
"Tnfaip6",0.3559,0.2725,0.7562,0.2417
"Rif1",354.011,342.7768,371.822,353.093
"Neb",0.597,0.559,0.9533,0.7322
"Gm22095",0,0,0,0
"Gm13521",0,0.1345,0.2489,0
"Gm13522",0.3975,0.1826,0.8445,0.4859
"Arl5a",50.1994,51.234,62.4725,53.7417
"A430018G15Rik",0.0592,0.204,0,0.1207
"Cacnb4",0.2829,0.3379,0.4809,0.5073
"Gm13541",0,0,0,0
"Bloc1s2-ps",1.174,1.0786,1.9954,1.6745
"Stam2",31.0521,29.3014,31.3914,31.206
"Gm13548",1.3173,1.2103,1.1195,1.0736
"Fmnl2",76.1806,77.9205,81.2928,81.9403
"Prpf40a",122.106,119.337,135.1174,135.2149
"Arl6ip6",59.1019,58.8258,66.7328,61.7808
"Gm25898",0,0,0,0
"Gm13501",0.3108,0.357,1.1006,0.5278
"Gm13503",0,0,0,0.2317
"Gm13502",0.1483,0,0.6301,0.6043
"Gm23315",0,0,0,0
"Rprm",8.8925,8.9361,11.3657,12.4571
"Gm22298",0,0,1.6203,0
"Gm13505",0,0.1426,0,0
"Gm14035",0,0,0,0
"Gm14034",0.1841,0,0,0
"Galnt13",0.3766,0.3132,0.4967,0.3837
"Gm24549",0,1.6761,0,1.4869
"Gm25489",0,0,0,0
"Gm14032",0,0.1135,0,0.1007
"Gm14033",0.4872,0.3052,0.4705,0.4061
"Kcnj3",32.9867,33.9747,37.2745,38.8185
"Gm13517",0.2035,0.3117,0,0.0691
"Gm13615",0,0,0,0.0641
"Gm13518",0,0,0,0
"Mir195b",1.0457,0,0,0
"Gm13527",0.4404,0.5057,0.3119,0.8973
"Nr4a2",1.3244,1.4923,1.5928,1.6803
"BB557941",0.2774,0,0.1965,0.2826
"4930555B11Rik",0,0,0,0.0674
"Gm13526",0,0,0,0
"A930012O16Rik",0.6582,0.7559,1.2586,0.6035
"Gpd2",86.0042,89.078,100.4643,109.6492
"Gm13535",1.4536,1.4839,1.487,2.194
"Gm13531",0,0,0,0
"Gm13532",0.4226,0.4854,0.8979,0
"Gm13533",0,0,0,0
"Gm25388",0,0,0,0
"Gm33594",0,0,0,0.0775
"Galnt5",0,0,0.0483,0
"Ermn",0,0.0961,0.1779,0
"Gm13534",0.7909,0.4541,0,0.4029
"Cytip",0.1053,0.1727,0.1598,0.1226
"Gm13546",0.3759,0.5181,0,0.383
"Acvr1c",0.0218,0.0376,0.0232,0.0334
"Gm13544",0,0.0396,0.0733,0
"Gm13545",0,0.2417,0.4471,0.2144
"Acvr1",13.6739,13.6293,14.2362,12.861
"Gm17409",0.5272,0.6054,0.8961,0.4297
"Upp2",0.1438,0.1201,0.0278,0.0799
"Gm13558",0,0,0,0
"Gm13559",0.1175,0,0,0
"Ccdc148",0.2656,0.1877,0.1519,0.1457
"Gm11099",0,0,0,0
"Gm13560",0,0.3541,0,0
"Gm13557",0,0,0,0
"Gm13550",0.1932,0,0,0.1968
"Pkp4",111.2764,107.2212,100.8616,91.7128
"5330411J11Rik",0.7832,0.3213,0.8321,0.285
"Gm13551",0.2359,0,1.5035,0.4806
"Gm13549",0.2548,0.8781,0.5415,0.7789
"Dapl1",0,0.1716,0,0
"Gm13552",0.7297,0,0.5168,0.4956
"Tanc1",34.0978,28.8382,31.1352,29.2778
"Wdsub1",9.5848,9.0328,9.823,9.4492
"Baz2b",23.8422,24.4966,22.9413,24.2612
"Gm13574",1.2872,2.3652,0.547,3.4096
"Gm13572",2.1774,2.0839,2.3131,3.1426
"Gm13570",0.9848,1.131,1.3949,1.0033
"Gm13620",2.1834,0.4559,1.2652,1.0111
"Ldha-ps",0.2039,0.3512,0.4332,0.1039
"Marchf7",64.4932,60.9289,63.5257,62.8916
"Cd302",2.8466,3.7854,5.2524,4.9608
"Rpl10a-ps4",0.8037,0.5538,1.3661,0.6551
"Ly75",13.5289,13.5298,16.3541,14.9207
"Gm13571",0.5232,0.3004,0.7642,0.5996
"Gm13580",0.1792,0.2058,0.7615,0
"Pla2r1",0.3797,0.3028,0.2689,0.2579
"Gm13583",0,0.1289,0.1192,0.1143
"Gm13566",0,0,0,0
"Gm13567",0,0,0,0
"Itgb6",0.0571,0.0491,0.0303,0.0145
"Rbms1",46.5915,44.0581,40.085,40.8026
"Gm13582",0.0382,0.1316,0.1623,0.0389
